HBO1,HHB1,CCO1,HBO2,HHB2,CCO2,d1,a1,a2,b1,b2,ID
17.80132932177294,4.935609860974162,3.95446090248905,26.579139291536098,30.696056402598728,10.811654187737027,15.0,1.8936877340246103,2.829118157497697,1.3232999679605093,2.330137271949907,4501
10.301329321772936,9.93560986097416,8.95446090248905,41.579139291536094,20.696056402598728,5.811654187737027,10.0,4.893687734024611,1.279118157497697,0.12329996796050918,0.8301372719499074,4502
6.551329321772937,12.43560986097416,6.45446090248905,49.079139291536094,25.696056402598728,3.3116541877370276,18.0,6.393687734024612,2.054118157497697,1.9232999679605092,3.080137271949907,4503
14.051329321772938,7.435609860974162,11.454460902489052,34.079139291536094,15.696056402598728,8.311654187737027,13.0,3.3936877340246103,3.6041181574976973,0.7232999679605091,1.5801372719499074,4504
13.113829321772938,6.810609860974162,5.82946090248905,39.704139291536094,34.44605640259873,8.936654187737027,13.0,6.768687734024612,2.6353681574976973,2.3732999679605093,1.7676372719499074,4505
5.613829321772937,11.81060986097416,10.829460902489052,54.704139291536094,24.446056402598728,3.9366541877370276,18.0,3.7686877340246103,4.185368157497697,1.1732999679605092,3.267637271949907,4506
9.363829321772936,4.310609860974162,3.32946090248905,32.204139291536094,19.446056402598728,6.436654187737027,16.0,2.2686877340246103,1.860368157497697,1.7732999679605093,1.0176372719499074,4507
16.86382932177294,9.31060986097416,8.32946090248905,47.204139291536094,29.446056402598728,11.436654187737027,11.0,5.268687734024611,3.4103681574976976,0.5732999679605092,2.517637271949907,4508
14.988829321772938,3.0606098609741617,12.079460902489052,35.954139291536094,21.946056402598728,10.186654187737027,15.0,4.518687734024611,2.247868157497697,1.4732999679605092,0.6426372719499074,4509
7.488829321772937,8.06060986097416,7.07946090248905,50.954139291536094,31.94605640259873,5.186654187737027,20.0,1.5186877340246103,3.7978681574976974,0.27329996796050915,2.142637271949907,4510
18.73882932177294,5.560609860974162,9.57946090248905,28.454139291536098,16.946056402598728,2.6866541877370276,17.0,6.018687734024611,1.4728681574976972,2.073299967960509,1.3926372719499074,4511
11.238829321772936,10.56060986097416,4.57946090248905,43.454139291536094,26.946056402598728,7.686654187737027,12.0,3.0186877340246103,3.0228681574976974,0.8732999679605091,2.892637271949907,4512
11.473204321772936,2.9043598609741617,5.36071090248905,32.672889291536094,32.88355640259873,10.967904187737027,17.0,3.6749377340246103,1.521305657497697,2.485799967960509,2.189512271949907,4513
18.97320432177294,7.904359860974162,10.36071090248905,47.672889291536094,22.883556402598728,5.967904187737027,12.0,6.674937734024612,3.0713056574976974,1.2857999679605092,0.6895122719499074,4514
7.723204321772937,5.404359860974162,2.86071090248905,40.172889291536094,27.883556402598728,3.4679041877370276,14.0,5.174937734024611,2.296305657497697,0.6857999679605091,2.939512271949907,4515
15.223204321772938,10.40435986097416,7.86071090248905,25.172889291536098,17.883556402598728,8.467904187737027,19.0,2.1749377340246103,3.8463056574976973,1.8857999679605093,1.4395122719499074,4516
17.09820432177294,6.654359860974162,11.610710902489052,28.922889291536098,25.383556402598728,7.217904187737027,18.0,1.4249377340246103,1.908805657497697,0.9857999679605092,0.31451227194990733,4517
9.598204321772936,11.65435986097416,6.61071090248905,43.922889291536094,15.383556402598728,12.217904187737027,13.0,4.424937734024611,3.4588056574976975,2.1857999679605093,1.8145122719499074,4518
5.848204321772937,4.154359860974162,9.11071090248905,36.422889291536094,30.383556402598728,4.717904187737027,15.0,2.9249377340246103,2.683805657497697,0.3857999679605092,2.564512271949907,4519
13.348204321772938,9.15435986097416,4.11071090248905,51.422889291536094,20.383556402598728,9.717904187737027,10.0,5.924937734024611,1.1338056574976971,1.5857999679605093,1.0645122719499074,4520
14.285704321772938,4.779359860974162,8.48571090248905,45.797889291536094,21.633556402598728,9.092904187737027,16.0,2.5499377340246103,2.102555657497697,0.23579996796050917,0.8770122719499074,4521
6.785704321772937,9.77935986097416,3.48571090248905,30.797889291536098,31.63355640259873,4.092904187737027,11.0,5.549937734024611,3.6525556574976976,1.4357999679605091,2.377012271949907,4522
10.535704321772936,12.27935986097416,10.985710902489052,53.297889291536094,16.633556402598728,11.592904187737027,14.0,1.0499377340246103,2.8775556574976973,0.8357999679605091,1.6270122719499074,4523
