HBO1,HHB1,CCO1,HBO2,HHB2,CCO2,d1,a1,a2,b1,b2,ID
13.567930884272938,4.613344235974162,10.956414027489052,32.995154916536094,27.942150152598728,7.364388562737027,15.0,4.044078359024611,2.008708001247697,1.7943937179605092,3.235410709449907,5001
6.067930884272937,9.61334423597416,5.95641402748905,47.995154916536094,17.942150152598728,12.364388562737027,10.0,1.0440783590246103,3.5587080012476973,0.5943937179605091,1.7354107094499074,5002
9.817930884272936,12.11334423597416,8.45641402748905,40.495154916536094,32.94215015259873,4.864388562737027,18.0,5.544078359024611,2.783708001247697,2.3943937179605093,2.485410709449907,5003
17.31793088427294,7.113344235974162,3.45641402748905,25.495154916536098,22.942150152598728,9.864388562737027,13.0,2.5440783590246103,1.233708001247697,1.1943937179605093,0.9854107094499074,5004
15.442930884272938,3.3633442359741617,7.20641402748905,29.245154916536098,30.442150152598728,11.114388562737027,14.0,6.294078359024612,1.621208001247697,2.094393717960509,2.110410709449907,5005
7.942930884272937,8.36334423597416,12.206414027489052,44.245154916536094,20.442150152598728,6.114388562737027,19.0,3.2940783590246103,3.1712080012476975,0.8943937179605091,0.6104107094499074,5006
19.19293088427294,5.863344235974162,4.70641402748905,36.745154916536094,25.442150152598728,3.6143885627370276,17.0,1.7940783590246103,2.396208001247697,1.4943937179605091,2.860410709449907,5007
11.692930884272936,10.86334423597416,9.70641402748905,51.745154916536094,15.442150152598728,8.614388562737027,12.0,4.794078359024611,3.9462080012476974,0.29439371796050917,1.3604107094499074,5008
12.161680884272936,6.175844235974162,5.64391402748905,26.432654916536098,31.06715015259873,6.426888562737027,19.0,3.1065783590246103,3.8493330012476976,0.6693937179605092,0.8916607094499074,5009
19.66168088427294,11.17584423597416,10.643914027489052,41.432654916536094,21.067150152598728,11.426888562737027,14.0,6.106578359024612,2.299333001247697,1.8693937179605091,2.391660709449907,5010
8.411680884272936,3.6758442359741617,3.14391402748905,48.932654916536094,26.067150152598728,8.926888562737027,12.0,4.606578359024611,3.0743330012476973,2.469393717960509,1.6416607094499074,5011
15.911680884272938,8.67584423597416,8.14391402748905,33.932654916536094,16.067150152598728,3.9268885627370276,17.0,1.6065783590246103,1.524333001247697,1.2693937179605093,3.141660709449907,5012
