HBO1,HHB1,CCO1,HBO2,HHB2,CCO2,d1,a1,a2,b1,b2,ID
12.266051001460436,2.8128071265991617,2.74474410561405,31.577918588411098,31.04029468384873,2.6585780158620276,11.0,5.818736562149611,2.619853020778947,1.3317960617105091,3.216733951637407,2001
19.76605100146044,7.812807126599162,7.74474410561405,46.577918588411094,21.040294683848728,7.658578015862027,16.0,2.8187365621496103,4.169853020778947,0.13179606171050917,1.7167339516374074,2002
8.516051001460436,5.312807126599162,5.24474410561405,39.077918588411094,26.040294683848728,10.158578015862027,19.0,4.318736562149611,1.844853020778947,1.9317960617105092,2.466733951637407,2003
16.01605100146044,10.31280712659916,10.24474410561405,54.077918588411094,16.040294683848728,5.158578015862027,14.0,1.3187365621496103,3.3948530207789474,0.7317960617105091,0.9667339516374074,2004
17.89105100146044,6.562807126599162,8.99474410561405,35.327918588411094,23.540294683848728,6.408578015862027,12.0,2.0687365621496103,2.2323530207789473,2.2317960617105093,2.091733951637407,2005
10.391051001460436,11.56280712659916,3.99474410561405,50.327918588411094,33.54029468384873,11.408578015862027,17.0,5.068736562149611,3.7823530207789475,1.031796061710509,0.5917339516374074,2006
6.641051001460437,4.062807126599162,11.494744105614052,42.827918588411094,28.540294683848728,8.908578015862027,20.0,6.568736562149612,1.4573530207789471,1.6317960617105092,2.841733951637407,2007
14.141051001460438,9.06280712659916,6.49474410561405,27.827918588411098,18.54029468384873,3.9085780158620276,15.0,3.5687365621496103,3.0073530207789476,0.4317960617105092,1.3417339516374074,2008
13.203551001460438,4.687807126599162,10.869744105614052,48.452918588411094,22.290294683848728,3.2835780158620276,12.0,6.193736562149612,2.426103020778947,1.4817960617105093,1.1542339516374074,2009
5.703551001460437,9.68780712659916,5.86974410561405,33.452918588411094,32.29029468384873,8.283578015862027,17.0,3.1937365621496103,3.9761030207789476,0.2817960617105092,2.654233951637407,2010
9.453551001460436,12.18780712659916,8.36974410561405,25.952918588411098,17.290294683848728,10.783578015862027,19.0,1.6937365621496103,1.651103020778947,2.081796061710509,0.40423395163740733,2011
16.95355100146044,7.187807126599162,3.36974410561405,40.952918588411094,27.290294683848728,5.783578015862027,14.0,4.693736562149611,3.2011030207789473,0.8817960617105092,1.9042339516374074,2012
15.078551001460438,3.4378071265991617,7.11974410561405,44.702918588411094,34.79029468384873,4.533578015862027,13.0,3.9437365621496103,2.813603020778947,2.381796061710509,0.7792339516374074,2013
7.578551001460437,8.43780712659916,12.119744105614052,29.702918588411098,24.790294683848728,9.533578015862027,18.0,0.9437365621496104,1.263603020778947,1.1817960617105092,2.279233951637407,2014
18.82855100146044,5.937807126599162,4.61974410561405,52.202918588411094,19.790294683848728,7.033578015862027,11.0,5.443736562149611,2.038603020778947,1.7817960617105093,1.5292339516374074,2015
11.328551001460436,10.93780712659916,9.61974410561405,37.202918588411094,29.790294683848728,12.033578015862027,16.0,2.4437365621496103,3.5886030207789474,0.5817960617105091,3.029233951637407,2016
11.094176001460436,3.5940571265991617,10.40099410561405,54.546668588411094,25.102794683848728,5.314828015862027,18.0,3.0999865621496103,2.183915520778947,0.9942960617105091,2.419858951637407,2017
18.59417600146044,8.59405712659916,5.40099410561405,39.546668588411094,15.102794683848728,10.314828015862027,13.0,6.099986562149612,3.7339155207789476,2.194296061710509,0.9198589516374074,2018
7.344176001460437,6.094057126599162,7.90099410561405,47.046668588411094,30.102794683848728,7.814828015862027,11.0,4.599986562149611,2.9589155207789473,0.3942960617105091,3.169858951637407,2019
14.844176001460438,11.09405712659916,2.90099410561405,32.046668588411094,20.102794683848728,2.8148280158620276,16.0,1.5999865621496103,1.408915520778947,1.5942960617105093,1.6698589516374074,2020
16.71917600146044,4.844057126599162,6.65099410561405,50.796668588411094,32.60279468384873,11.564828015862027,19.0,6.849986562149612,1.7964155207789472,2.494296061710509,2.794858951637407,2021
9.219176001460436,9.84405712659916,11.650994105614052,35.796668588411094,22.602794683848728,6.564828015862027,14.0,3.8499865621496103,3.3464155207789474,1.2942960617105093,1.2948589516374074,2022
5.469176001460437,12.34405712659916,4.15099410561405,43.296668588411094,27.602794683848728,9.064828015862027,12.0,2.3499865621496103,2.571415520778947,0.6942960617105092,2.044858951637407,2023
12.969176001460436,7.344057126599162,9.15099410561405,28.296668588411098,17.602794683848728,4.064828015862027,17.0,5.349986562149611,4.121415520778948,1.8942960617105091,0.5448589516374074,2024
13.906676001460438,6.719057126599162,3.52599410561405,37.671668588411094,33.85279468384873,4.689828015862027,19.0,2.7249865621496103,1.602665520778947,1.1442960617105091,0.7323589516374074,2025
6.406676001460437,11.71905712659916,8.52599410561405,52.671668588411094,23.852794683848728,9.689828015862027,14.0,5.724986562149611,3.1526655207789474,2.344296061710509,2.232358951637407,2026
10.156676001460436,4.219057126599162,6.02599410561405,30.171668588411098,18.85279468384873,7.189828015862027,11.0,1.2249865621496103,2.377665520778947,0.5442960617105091,1.4823589516374074,2027
17.65667600146044,9.21905712659916,11.025994105614052,45.171668588411094,28.852794683848728,12.189828015862027,16.0,4.224986562149611,3.9276655207789473,1.7442960617105092,2.982358951637407,2028
15.781676001460438,2.9690571265991617,9.77599410561405,41.421668588411094,21.352794683848728,3.4398280158620276,10.0,4.974986562149611,1.990165520778947,0.24429606171050916,1.8573589516374074,2029
8.281676001460436,7.969057126599162,4.77599410561405,26.421668588411098,31.35279468384873,8.439828015862027,15.0,1.9749865621496103,3.5401655207789475,1.4442960617105092,0.35735895163740733,2030
19.53167600146044,5.469057126599162,12.275994105614052,33.921668588411094,16.352794683848728,10.939828015862027,13.0,3.4749865621496103,2.765165520778947,0.8442960617105091,1.1073589516374074,2031
12.031676001460436,10.46905712659916,7.27599410561405,48.921668588411094,26.352794683848728,5.939828015862027,18.0,6.474986562149612,1.2151655207789471,2.0442960617105093,2.607358951637407,2032
11.562926001460436,5.156557126599162,8.21349410561405,44.234168588411094,19.477794683848728,8.752328015862027,14.0,2.1624865621496103,1.312040520778947,1.2192960617105093,2.701108951637407,2033
19.06292600146044,10.15655712659916,3.21349410561405,29.234168588411098,29.477794683848728,3.7523280158620276,19.0,5.162486562149611,2.862040520778947,2.4192960617105093,1.2011089516374074,2034
7.812926001460437,2.6565571265991617,10.713494105614052,51.734168588411094,34.47779468384873,6.252328015862027,16.0,6.662486562149612,3.6370405207789474,1.8192960617105092,1.9511089516374074,2035
15.312926001460438,7.656557126599162,5.71349410561405,36.734168588411094,24.477794683848728,11.252328015862027,11.0,3.6624865621496103,2.087040520778947,0.6192960617105091,0.45110895163740733,2036
17.18792600146044,3.9065571265991617,4.46349410561405,47.984168588411094,16.977794683848728,10.002328015862027,15.0,5.912486562149611,4.024540520778947,2.119296061710509,2.326108951637407,2037
9.687926001460436,8.90655712659916,9.46349410561405,32.984168588411094,26.977794683848728,5.002328015862027,20.0,2.9124865621496103,2.4745405207789473,0.9192960617105091,0.8261089516374074,2038
5.937926001460437,6.406557126599162,6.96349410561405,25.484168588411098,21.977794683848728,2.5023280158620276,17.0,4.412486562149611,3.2495405207789476,1.5192960617105091,3.076108951637407,2039
13.437926001460438,11.40655712659916,11.963494105614052,40.484168588411094,31.97779468384873,7.502328015862027,12.0,1.4124865621496103,1.699540520778947,0.31929606171050917,1.5761089516374074,2040
